normal_score,corrupted_score
355.64272506053214,1984.659433855853
438.5020359692264,1908.0349310722256
390.454634621983,1902.9495342685323
470.18253185386004,2177.974228945851
602.0114955172212,2478.2919601967856
627.9983878419562,2413.2100695888375
606.2896664949587,2760.9371036878456
653.3800537988535,2572.286766499124
602.9745320795829,2608.845573580104
801.0404888462289,3502.307569208444
1005.1285212619932,2663.498329291365
788.5093387708685,2775.8961918992136
722.1919008638263,3572.1397547989445
737.0334257828318,2767.025696893125
1162.4498077909998,3665.115547340846
1035.0695917118087,3237.516733398435
358.52470561210737,1945.1810693286159
363.3837586788046,2001.3416587605761
320.880413630227,1977.5720809166264
403.59798994890787,1938.4822705678969
346.87794636735515,1716.4165477789265
385.6231213612762,2406.3038307088414
424.4646659101624,2450.5296981010674
599.5359689315685,1911.2456305638586
662.2595450208867,2702.856441066709
605.7042930603762,2768.0034434061045
534.1939211901563,3682.46038491816
591.6985730142184,3565.398505735451
549.6792888997591,3369.426370281154
597.3081368942784,1950.3962191286328
509.36614765654366,1851.9516852256622
542.7849498071588,2285.111259548359
668.4378457909016,2887.78808738192
340.6242971495934,2772.554404663558
792.1120296958705,2234.0646509086623
480.57970785553334,2327.689612763629
419.0560883529077,2183.9394720226555
567.4421498624974,3214.7863241890223
528.978660298947,2610.7048146847305
490.41173461902497,3068.7777521633157
448.8454564800056,3567.646208915851
494.32246029049946,2610.9501734576243
481.59130008080035,1875.283815641635
387.32817239596335,1637.2960044509964
659.1694682031073,2040.0536822669878
515.249602272238,1982.5769129374985
474.6844234613051,3138.2475440585313
480.93869177252833,1968.474966595125
522.1222695292677,1957.1629945403138
563.125093414827,2006.3233927890078
438.42977210487373,2841.6488736303327
644.1547879835495,2127.665725167544
523.9510772320729,2631.2443742923106
476.0433988442719,2830.076597653998
407.6683514345725,2214.6661068543385
392.3689100141346,2339.1094806807537
628.021523303181,2355.452910997816
454.067602954009,2356.1786338666207
478.59762211176377,1975.0547117113194
573.2530827746914,2359.5459033251573
413.90518278611836,2320.5037654385333
761.2269708150455,2581.6150149098
619.8023105464804,2534.09143103061
552.8613966617681,2311.7516960446114
483.69536440810623,2433.0629763199186
442.96932825054967,2208.66836949233
517.5684453009346,2204.700940414018
535.3288834538274,2407.4557718763226
572.8280247110947,2428.002564066875
607.7088095065953,2367.8715500401304
641.3076265072305,4399.7654775245555
711.6155985569208,3453.4166759530863
825.8027016000436,3616.5098461239745
1187.255105918451,3507.713005461903
846.9510713798301,3592.044435499841
644.7957769144803,2291.063792571667
574.1180115042843,2613.467103204805
842.1287111728954,3670.544528386232
638.8538158987932,2509.6085580136782
648.3630343445693,2574.089235349502
638.9358583349577,2305.050770762933
537.0897656990239,3487.0182788685743
752.0327782622469,2153.83445580792
770.3349322781814,2207.354755394746
376.39314996710345,1890.4658984293696
1115.3592818550578,2983.499534074124
1502.2455683069893,3138.226516851148
577.6137061116207,2719.7934663286223
472.3810838053792,2723.314285701021
508.1354737164414,1894.8969245733413
444.30388630918816,1980.5892859027094
585.1728456518907,2065.3402375632636
582.4215157909001,2455.597048578772
550.3662051673195,2172.936090748446
572.755075451304,1922.4639368659298
485.53265210700437,3604.934414538931
511.78662276041325,3681.431702372309
503.64120305985114,3469.981760724442
3271.994798577428,4656.488211137342
581.7251017032777,3047.793760504159
398.8128501806264,1858.8342166430748
716.6479035858752,2316.630870364801
738.7006384597557,3834.8028177278266
1117.6561176904904,3130.9561486780717
899.4097211190577,3454.27530345378
659.0355843662111,3909.362359427427
588.8088064424164,2194.9659553316865
515.6379673117319,1990.9067485536318
409.07147980696493,2356.0889003617185
389.8008938314505,1737.1801330868113
362.146995224618,2302.639653905309
510.2608302955622,2399.7791134013933
640.4884019741613,1992.187812965434
596.782043415702,3266.5799478545396
585.8577102955737,2890.291268053666
577.3926813731347,3097.023025476438
529.9091940640825,2975.56347459501
