coverage,risk,threshold
0.11604714415231188,0.14583333333333334,0.1960902861749295
0.11634935025687519,0.14805194805194805,0.1963925836356308
0.11665155636143851,0.14766839378238342,0.19669488109633212
0.11695376246600181,0.14728682170542637,0.19740024183796856
0.11725596857056513,0.14690721649484537,0.19740024183796856
0.11755817467512844,0.14652956298200515,0.19740024183796856
0.11786038077969176,0.14615384615384616,0.19770253929866988
0.11816258688425506,0.1483375959079284,0.198105602579605
0.11846479298881837,0.14795918367346939,0.198105602579605
0.11876699909338169,0.1475826972010178,0.19830713422007254
0.119069205197945,0.14720812182741116,0.19850866586054008
0.1193714113025083,0.14936708860759493,0.19860943168077386
0.11967361740707162,0.14898989898989898,0.1986094316807739
0.11997582351163494,0.15113350125944586,0.19881096332124146
0.12027802961619825,0.1507537688442211,0.19911326078194277
0.12058023572076156,0.15037593984962405,0.1994155582426441
0.12088244182532487,0.15,0.1995163240628779
0.12118464792988819,0.15211970074812967,0.19961708988311164
0.1214868540344515,0.1517412935323383,0.1998186215235792
0.1217890601390148,0.1513647642679901,0.19991938734381298
0.12209126624357812,0.15346534653465346,0.19991938734381298
0.12239347234814144,0.15308641975308643,0.20002015316404675
0.12269567845270475,0.15270935960591134,0.2002216848045143
0.12299788455726805,0.1547911547911548,0.20052398226521564
0.12330009066183137,0.15441176470588236,0.20062474808544942
0.12360229676639468,0.15403422982885084,0.2007255139056832
0.123904502870958,0.15609756097560976,0.20112857718661828
0.1242067089755213,0.15571776155717762,0.2014308746473196
0.12450891508008462,0.1553398058252427,0.2014308746473196
0.12481112118464793,0.1549636803874092,0.20173317210802097
0.12511332728921123,0.15458937198067632,0.20264006449012495
0.12541553339377456,0.15421686746987953,0.20264006449012495
0.12571773949833787,0.15384615384615385,0.20284159613059252
0.12601994560290117,0.15347721822541965,0.20304312777106007
0.1263221517074645,0.15311004784688995,0.20304312777106007
0.1266243578120278,0.15274463007159905,0.20334542523176138
0.12692656391659113,0.1523809523809524,0.20344619105199516
0.12722877002115443,0.15201900237529692,0.20415155179363156
0.12753097612571773,0.15165876777251186,0.20415155179363162
0.12783318223028106,0.15130023640661938,0.2045546150745667
0.12813538833484436,0.15330188679245282,0.20475614671503428
0.12843759443940767,0.15294117647058825,0.20495767835550183
0.128739800543971,0.15258215962441316,0.20495767835550183
0.1290420066485343,0.1522248243559719,0.20546150745667072
0.12934421275309763,0.15186915887850466,0.20566303909713826
0.12964641885766093,0.15151515151515152,0.20576380491737203
0.12994862496222423,0.1511627906976744,0.2058645707376058
0.13025083106678756,0.15081206496519722,0.20596533655783955
0.13055303717135086,0.1527777777777778,0.20616686819830712
0.13085524327591416,0.15473441108545036,0.20636839983877472
0.1311574493804775,0.1543778801843318,0.20646916565900844
0.1314596554850408,0.15402298850574714,0.20656993147924227
0.13176186158960412,0.1536697247706422,0.20667069729947599
0.13206406769416743,0.15560640732265446,0.20677146311970981
0.13236627379873073,0.1552511415525114,0.20808141878274888
0.13266847990329406,0.1571753986332574,0.20818218460298268
0.13297068600785736,0.15681818181818183,0.20828295042321646
0.13327289211242066,0.1564625850340136,0.20898831116485286
0.133575098216984,0.15610859728506787,0.20929060862555418
0.1338773043215473,0.15575620767494355,0.20949214026602178
0.13417951042611062,0.1554054054054054,0.20969367190648933
0.13448171653067392,0.1550561797752809,0.20999596936719064
0.13478392263523722,0.1547085201793722,0.210298266827892
0.13508612873980055,0.15436241610738255,0.21070133010882708
0.13538833484436386,0.15401785714285715,0.2111043933897622
0.13569054094892716,0.15367483296213807,0.21150745667069729
0.1359927470534905,0.15333333333333332,0.2120112857718662
0.1362949531580538,0.15299334811529933,0.21301894397420396
0.13659715926261712,0.15486725663716813,0.2132204756146715
0.13689936536718042,0.15673289183222958,0.21342200725513905
0.13720157147174372,0.15859030837004406,0.21342200725513907
0.13750377757630705,0.15824175824175823,0.21352277307537285
0.13780598368087035,0.1600877192982456,0.21362353889560662
0.13810818978543365,0.16192560175054704,0.21382507053607416
0.13841039588999698,0.1615720524017467,0.21382507053607416
0.1387126019945603,0.16122004357298475,0.21382507053607416
0.13901480809912362,0.1608695652173913,0.2139258363563079
